date,open,high,low,close,volume,is_trading_day
2014-03-04,29.71,29.71,29.71,29.71,500,1
2014-03-05,29.71,29.71,29.71,29.71,300,1
2014-03-11,29.71,29.71,29.71,29.71,200,1
2014-04-04,29.71,29.71,29.71,29.71,1800,1
2014-04-07,29.71,29.71,29.71,29.71,500,1
2014-09-22,32.09,32.09,29.12,29.12,3000,1
2014-09-25,33.84,33.84,33.84,33.84,500,1
2014-09-26,34.02,34.02,34.02,34.02,100,1
2014-09-29,37.39,37.39,37.39,34.02,100,1
2014-09-30,41.12,41.12,41.12,41.12,100,1
2014-10-01,45.2,45.2,45.2,45.2,200,1
2014-10-02,49.69,49.69,49.69,49.69,500,1
2014-10-03,54.64,54.64,54.64,54.64,300,1
2014-10-06,59.99,60.05,59.99,60.05,400,1
2014-10-07,66.05,66.05,66.05,66.05,600,1
2014-10-08,72.63,72.63,72.63,72.63,600,1
2014-10-09,79.86,79.86,79.86,79.86,100,1
2014-10-10,87.84,87.84,87.84,87.84,400,1
2014-10-14,96.57,96.57,96.57,96.57,100,1
2014-10-15,106.19,106.19,106.19,106.19,100,1
2014-10-16,116.79,116.79,116.79,116.79,100,1
2014-10-17,128.14,128.44,128.14,128.44,600,1
2014-10-20,141.19,141.19,141.19,141.19,100,1
2014-10-24,141.19,141.19,141.19,141.19,1,1
2014-10-31,141.19,141.19,141.19,141.19,1,1
2014-11-03,127.1,140.38,127.1,140.38,400,1
2014-11-04,130.42,130.42,130.42,130.42,200,1
2014-11-05,117.66,117.66,117.66,117.66,100,1
2014-11-06,105.89,105.89,105.89,105.89,100,1
2014-11-12,95.35,95.35,95.35,95.35,100,1
2014-11-13,85.86,85.86,85.86,85.86,100,1
2014-11-14,77.29,77.29,77.29,77.29,100,1
2014-11-17,69.9,69.9,69.9,69.9,100,1
2014-11-18,62.91,62.91,62.91,62.91,200,1
2014-11-19,56.62,56.62,56.62,56.62,100,1
2014-11-25,50.97,50.97,50.97,50.97,100,1
2014-11-26,45.9,45.9,45.9,45.9,300,1
2014-12-04,41.36,41.36,41.36,41.36,100,1
2014-12-05,37.28,37.28,37.28,37.28,100,1
2014-12-08,33.55,33.55,33.55,33.55,100,1
2014-12-09,30.35,30.35,30.35,30.35,100,1
2014-12-10,30.06,30.06,30.06,30.06,100,1
2015-02-06,23.88,23.88,23.88,23.88,100,1
2015-03-06,22.13,22.13,22.13,22.13,100,1
2015-03-23,24.35,24.35,24.35,24.35,100,1
2015-03-25,22.13,22.13,22.13,22.13,100,1
2015-06-10,30.99,30.99,30.99,30.99,100,1
2015-06-11,27.96,27.96,27.96,27.96,100,1
2015-06-12,27.38,27.38,27.38,27.38,100,1
2015-06-15,26.79,26.79,26.79,26.79,100,1
2015-06-16,26.5,26.5,26.5,26.5,100,1
2015-06-17,26.21,26.21,26.21,26.21,100,1
2015-06-19,25.1,25.1,25.1,25.1,100,1
2015-06-26,22.6,22.6,22.6,22.6,100,1
2015-10-14,25.63,25.63,25.63,25.63,100,1
2015-10-15,29.12,29.12,29.12,29.12,100,1
2015-10-16,28.54,29.12,28.54,29.12,200,1
2015-10-19,29.12,29.12,29.12,29.12,100,1
2015-10-20,29.12,29.12,29.12,29.12,100,1
2015-10-21,28.54,29.12,28.54,29.12,200,1
2015-10-22,29.71,29.71,29.12,29.12,200,1
2015-10-23,29.12,29.12,29.12,29.12,100,1
2015-11-27,27.38,27.38,27.38,27.38,100,1
2015-11-30,24.46,24.46,24.46,24.46,100,1
2015-12-01,23.3,23.3,23.3,23.3,100,1
2015-12-04,22.13,22.13,22.13,22.13,100,1
2015-12-07,20.97,20.97,20.97,20.97,100,1
2015-12-08,18.64,18.64,18.64,18.64,100,1
2015-12-10,17.47,18.64,17.47,18.64,300,1
2015-12-11,18.06,18.06,18.06,18.06,500,1
2015-12-14,18.64,18.64,18.64,18.64,300,1
2015-12-15,18.64,18.64,18.64,18.64,100,1
2016-02-29,23.3,23.3,23.3,23.3,300,1
2016-03-01,24.46,24.46,24.46,24.46,400,1
2016-03-02,26.21,27.38,26.21,26.79,500,1
2016-03-03,29.71,30.81,28.54,30.81,1300,1
2016-03-07,29.53,29.53,29.53,29.53,400,1
2016-03-08,29.71,30.87,29.53,30.87,900,1
2016-03-09,30.29,34.25,30.29,34.25,600,1
2016-03-10,32.62,32.62,32.62,32.62,400,1
2016-03-14,32.04,32.04,32.04,32.04,100,1
2016-03-15,36.81,36.81,36.81,36.81,100,1
2016-03-18,36.11,36.11,36.11,36.11,100,1
2016-03-21,34.95,34.95,34.95,34.95,200,1
2016-03-22,33.78,33.78,33.78,33.78,300,1
2016-03-23,32.04,32.04,32.04,32.04,100,1
2016-03-24,31.45,31.45,31.45,31.45,100,1
2016-03-28,30.29,30.29,30.29,30.29,100,1
2016-03-29,28.54,28.54,28.54,28.54,200,1
2016-03-30,26.21,26.21,26.21,26.21,300,1
2016-04-01,22.72,22.72,22.31,22.31,600,1
2016-04-04,19.11,19.11,19.11,19.11,100,1
2016-04-08,19.11,19.11,19.11,19.11,1000,1
2016-04-26,17.47,17.47,17.47,17.47,200,1
2016-04-29,17.47,17.47,17.47,17.47,1500,1
2018-05-17,64.36,64.36,64.36,64.36,18000,1
2018-05-22,68.85,68.85,68.85,68.85,20,1
2018-05-23,66.69,66.69,64.07,64.25,4839580,1
2018-05-24,64.54,66.87,64.13,66.69,1937240,1
2018-05-25,66.87,69.84,66.69,68.44,1749720,1
2018-05-28,64.65,68.73,64.65,68.15,2944740,1
2018-05-29,68.15,68.27,65.88,67.57,884320,1
2018-05-30,67.57,68.15,65.82,68.15,2448260,1
2018-05-31,68.15,68.44,67.04,67.04,1178690,1
2018-06-01,67.04,68.44,66.69,67.86,814870,1
2018-06-04,67.57,68.67,67.28,68.67,1762630,1
2018-06-05,68.67,69.31,68.15,68.73,1229890,1
2018-06-06,68.44,70.42,68.15,69.9,712230,1
2018-06-07,71.06,71.06,65.0,69.9,1167210,1
2018-06-08,69.9,70.42,68.44,69.9,462940,1
2018-06-11,70.36,70.36,69.31,69.9,425790,1
2018-06-12,69.9,69.9,68.15,68.73,816310,1
2018-06-13,68.73,68.96,68.5,68.73,289590,1
2018-06-14,68.73,69.02,67.74,68.15,624230,1
2018-06-15,68.56,68.56,67.86,67.86,213150,1
2018-06-18,67.86,68.73,67.57,67.86,626280,1
2018-06-19,67.86,67.86,66.81,66.98,770730,1
2018-06-20,62.38,67.57,62.38,66.98,613980,1
2018-06-21,66.98,67.04,66.4,66.98,117280,1
2018-06-22,66.98,66.98,66.4,66.52,83230,1
2018-06-25,66.52,67.51,66.52,67.28,214260,1
2018-06-26,67.28,67.28,66.46,66.98,112440,1
2018-06-27,65.53,66.46,64.07,64.07,305740,1
2018-06-28,64.07,65.82,62.91,64.07,185920,1
2018-06-29,65.82,65.82,63.2,65.47,321730,1
2018-07-02,65.53,65.53,64.07,64.83,456190,1
2018-07-03,64.83,64.83,60.34,60.34,165430,1
2018-07-04,59.47,64.54,59.47,64.54,1358170,1
2018-07-05,64.54,66.98,64.54,66.4,1208630,1
2018-07-06,64.95,66.34,64.95,65.53,497040,1
2018-07-09,65.53,66.05,65.53,65.7,134390,1
2018-07-10,65.64,65.7,63.2,64.65,298180,1
2018-07-11,64.07,64.65,62.91,63.9,86370,1
2018-07-12,63.9,64.54,62.91,64.07,113470,1
2018-07-13,62.5,64.65,62.5,63.66,57420,1
2018-07-16,64.36,64.36,61.74,61.74,93750,1
2018-07-17,63.49,64.65,61.74,61.74,410540,1
2018-07-18,64.07,64.07,62.32,62.56,115930,1
2018-07-19,62.91,62.91,62.03,62.03,359780,1
2018-07-20,62.32,62.91,61.8,62.27,361710,1
2018-07-23,59.99,63.78,59.99,62.79,140470,1
2018-07-24,59.99,62.73,59.99,62.03,52950,1
2018-07-25,62.32,62.32,61.39,62.03,123900,1
2018-07-26,62.03,62.79,61.74,61.74,205970,1
2018-07-27,61.74,62.03,61.16,61.68,67370,1
2018-07-30,61.74,64.36,61.16,64.36,324540,1
2018-07-31,65.24,65.24,63.37,64.25,170450,1
2018-08-01,64.25,64.31,63.2,63.26,320670,1
2018-08-02,64.01,64.01,63.26,63.37,265210,1
2018-08-03,63.61,63.9,63.2,63.49,398200,1
2018-08-06,63.49,63.55,63.37,63.49,182880,1
2018-08-07,63.49,63.49,62.32,62.62,160500,1
2018-08-08,62.62,63.37,62.62,62.91,134310,1
2018-08-09,62.91,63.49,62.91,63.31,285670,1
2018-08-10,63.49,63.49,61.74,62.27,120470,1
2018-08-13,63.14,63.14,62.27,62.62,1088420,1
2018-08-14,62.32,62.91,62.32,62.79,406610,1
2018-08-15,62.79,62.85,62.38,62.79,436300,1
2018-08-16,62.79,62.85,62.38,62.79,726220,1
2018-08-17,66.4,66.4,63.37,63.37,1125570,1
2018-08-20,64.89,64.89,63.37,63.37,575880,1
2018-08-21,63.37,64.36,63.37,64.01,741280,1
2018-08-22,64.01,64.54,63.84,64.01,415780,1
2018-08-23,64.07,65.3,64.07,65.18,1371780,1
2018-08-24,65.35,65.76,64.71,64.95,1340480,1
2018-08-27,65.18,65.18,64.83,64.95,913670,1
2018-08-28,64.95,64.95,64.36,64.65,817180,1
2018-08-29,64.65,64.65,63.08,63.08,303590,1
2018-08-30,62.91,62.91,62.03,62.56,409540,1
2018-08-31,62.56,64.77,60.58,60.58,3027640,1
2018-09-04,62.27,62.73,60.69,61.1,225530,1
2018-09-05,61.63,61.74,61.22,61.74,318560,1
2018-09-06,61.74,61.74,60.93,61.16,287240,1
2018-09-07,60.58,61.16,60.58,61.04,459090,1
2018-09-10,61.45,61.45,60.93,60.93,532950,1
2018-09-11,60.58,61.16,60.4,60.4,483770,1
2018-09-12,61.04,61.04,60.46,60.58,605640,1
2018-09-13,60.58,61.51,60.58,61.22,836910,1
2018-09-14,61.63,61.74,61.33,61.45,591790,1
2018-09-17,61.45,62.15,61.39,61.45,1287240,1
2018-09-18,61.45,61.45,60.58,60.93,207550,1
2018-09-19,61.39,61.39,59.99,60.93,258160,1
2018-09-20,61.16,61.16,60.52,61.16,336900,1
2018-09-21,60.93,61.22,59.12,59.12,8102520,1
2018-09-24,59.12,59.99,59.12,59.94,634680,1
2018-09-25,59.99,60.23,59.18,59.65,472130,1
2018-09-26,59.41,59.7,59.35,59.35,473580,1
2018-09-27,59.99,60.87,59.99,60.58,525990,1
2018-09-28,61.45,61.74,60.93,61.74,846730,1
2018-10-01,62.03,62.38,60.05,60.05,523580,1
2018-10-02,60.75,61.16,60.46,60.58,534540,1
2018-10-03,61.1,61.1,59.35,59.41,467970,1
2018-10-04,60.58,60.58,59.76,59.76,331810,1
2018-10-05,60.58,60.58,59.47,59.47,304710,1
2018-10-08,60.07,60.43,58.25,58.25,265800,1
2018-10-09,59.12,59.85,58.25,58.25,267080,1
2018-10-10,59.34,59.34,58.25,58.32,378520,1
2018-10-11,56.06,58.39,54.68,55.7,736740,1
2018-10-12,55.7,57.52,55.34,56.06,666960,1
2018-10-15,56.06,56.06,53.15,53.22,505140,1
2018-10-16,53.22,54.68,53.22,54.32,349810,1
2018-10-17,55.55,56.06,54.61,55.63,300010,1
2018-10-18,55.63,55.92,54.97,55.04,146220,1
2018-10-19,54.32,55.41,53.88,54.46,282610,1
2018-10-22,54.46,54.97,54.39,54.39,252630,1
2018-10-23,53.73,54.24,53.44,53.95,136760,1
2018-10-24,53.51,54.02,52.79,52.79,233830,1
2018-10-25,49.87,51.11,49.51,49.87,479440,1
2018-10-26,49.87,50.24,46.45,47.33,1004220,1
2018-10-29,45.51,46.31,44.41,45.0,338080,1
2018-10-30,43.76,45.87,43.69,45.21,574230,1
2018-10-31,45.36,48.35,45.36,48.35,1099060,1
2018-11-01,47.4,50.97,47.4,50.24,871070,1
2018-11-02,50.97,53.73,50.97,52.42,1170010,1
2018-11-05,53.15,53.73,51.69,52.42,758430,1
2018-11-06,53.15,53.15,51.69,52.42,379000,1
2018-11-07,52.71,52.93,51.55,52.93,298710,1
2018-11-08,53.44,54.39,53.15,54.39,481780,1
2018-11-09,54.24,55.77,53.88,55.34,520370,1
2018-11-12,54.9,55.48,54.68,55.34,274460,1
2018-11-13,53.22,55.34,53.22,55.19,271790,1
2018-11-14,55.19,55.34,54.61,55.19,284050,1
2018-11-15,54.46,55.19,54.24,54.97,301910,1
2018-11-16,54.24,54.53,51.33,51.84,788790,1
2018-11-19,52.06,53.08,50.89,53.08,323690,1
2018-11-20,52.5,54.97,52.5,54.61,500750,1
2018-11-21,54.61,55.19,53.3,55.19,451550,1
2018-11-22,54.97,56.79,54.61,56.06,504210,1
2018-11-23,56.06,56.65,55.41,55.41,89640,1
2018-11-26,55.34,56.28,54.97,56.06,301550,1
2018-11-27,56.43,57.23,56.35,57.01,399420,1
2018-11-28,56.79,57.08,56.43,57.01,170200,1
2018-11-29,57.16,57.45,57.08,57.3,473940,1
2018-11-30,57.3,57.45,55.34,56.65,593960,1
2018-12-03,57.16,57.3,56.57,56.57,194530,1
2018-12-04,56.79,60.43,56.79,59.7,700280,1
2018-12-05,58.25,60.07,58.25,58.76,384670,1
2018-12-06,58.98,59.63,58.61,59.27,256140,1
2018-12-07,59.27,59.27,58.25,58.25,250620,1
2018-12-10,58.1,58.25,57.52,58.25,345240,1
2018-12-11,59.27,59.27,58.17,58.47,141650,1
2018-12-12,58.47,58.54,58.03,58.47,204900,1
2018-12-13,58.32,59.19,58.32,58.47,162470,1
2018-12-14,58.47,58.47,57.88,58.1,97030,1
2018-12-17,58.1,58.17,55.7,56.43,461140,1
2018-12-18,55.34,56.79,54.97,56.43,323660,1
2018-12-19,56.79,56.79,55.84,56.43,217620,1
2018-12-20,55.92,56.5,55.92,56.35,184090,1
2018-12-21,55.92,55.92,53.81,53.81,1469270,1
2018-12-24,54.61,55.34,54.1,54.17,172180,1
2018-12-25,53.15,53.88,52.64,53.51,232270,1
2018-12-26,53.22,53.51,51.99,52.42,547940,1
2018-12-27,53.81,53.81,53.08,53.37,304690,1
2018-12-28,53.73,54.24,53.44,53.44,399190,1
2019-01-02,53.66,53.66,52.93,53.51,334420,1
2019-01-03,52.5,53.3,52.06,53.3,475210,1
2019-01-04,52.42,54.24,51.62,53.88,277640,1
2019-01-07,54.32,54.32,53.37,54.02,186030,1
2019-01-08,53.88,54.02,53.22,54.02,205460,1
2019-01-09,54.24,54.24,53.88,54.02,92720,1
2019-01-10,54.24,54.32,53.51,54.32,108550,1
2019-01-11,54.53,55.77,54.39,55.77,241490,1
2019-01-14,56.79,56.79,55.77,56.28,193920,1
2019-01-15,56.06,58.17,56.06,58.17,297510,1
2019-01-16,58.17,59.7,57.59,58.47,327390,1
2019-01-17,58.9,59.12,58.1,58.1,214330,1
2019-01-18,58.54,59.05,57.52,58.61,289350,1
2019-01-21,58.98,58.98,58.25,58.61,411510,1
2019-01-22,58.68,58.98,57.96,57.96,285720,1
2019-01-23,58.17,58.25,57.52,57.96,214610,1
2019-01-24,57.96,57.96,56.79,57.37,176750,1
2019-01-25,57.16,57.3,56.43,56.79,226260,1
2019-01-28,58.25,58.68,56.65,58.68,284550,1
2019-01-29,59.34,59.34,58.61,59.34,334250,1
2019-01-30,58.54,59.7,58.54,59.7,246940,1
2019-01-31,59.7,59.7,57.96,58.25,773010,1
2019-02-01,58.25,58.25,57.96,58.25,974540,1
2019-02-11,58.98,58.98,57.96,58.17,353110,1
2019-02-12,58.54,58.54,57.88,58.25,531210,1
2019-02-13,58.32,58.83,57.74,58.25,506510,1
2019-02-14,58.54,60.14,58.32,59.63,971710,1
2019-02-15,59.7,59.7,59.05,59.12,422250,1
2019-02-18,59.34,59.7,58.83,59.7,607000,1
2019-02-19,60.07,63.85,60.07,63.34,1244300,1
2019-02-20,63.34,66.11,63.34,65.82,815580,1
2019-02-21,65.89,70.41,64.95,70.41,1209870,1
2019-02-22,69.17,70.26,67.49,67.79,950950,1
2019-02-25,68.8,69.24,66.47,66.98,838040,1
2019-02-26,66.98,67.71,65.53,66.98,1103360,1
2019-02-27,67.71,67.93,66.62,67.49,896260,1
2019-02-28,67.06,67.2,63.71,63.71,1270190,1
2019-03-01,64.44,66.55,63.71,66.26,806340,1
2019-03-04,66.98,68.08,65.24,67.86,910620,1
2019-03-05,67.13,67.64,65.89,66.26,1152650,1
2019-03-06,66.26,66.91,66.11,66.84,592410,1
2019-03-07,66.98,69.39,66.91,66.98,1306970,1
2019-03-08,66.98,67.64,66.55,66.62,699850,1
2019-03-11,66.26,67.2,65.53,65.53,533740,1
2019-03-12,66.4,67.42,66.18,67.2,864570,1
2019-03-13,67.42,69.9,67.35,68.44,1654850,1
2019-03-14,68.66,68.88,67.57,68.8,682890,1
2019-03-15,68.44,68.44,67.35,67.93,2496760,1
2019-03-18,68.44,69.1,68.44,68.66,1056390,1
2019-03-19,69.17,69.31,68.08,68.44,1100900,1
2019-03-20,67.79,68.0,66.26,67.13,1061950,1
2019-03-21,67.71,67.71,64.22,64.22,1009930,1
2019-03-22,64.8,66.4,64.07,66.33,957080,1
2019-03-25,65.16,65.16,63.71,64.8,793070,1
2019-03-26,65.53,66.04,65.16,65.46,617980,1
2019-03-27,66.26,66.26,65.46,65.6,389620,1
2019-03-28,65.75,67.93,65.53,67.79,894540,1
2019-03-29,68.44,68.66,66.62,66.62,1054060,1
2019-04-01,67.28,68.3,66.84,67.28,334480,1
2019-04-02,68.0,68.22,66.98,67.13,359690,1
2019-04-03,67.13,67.13,66.33,66.98,281350,1
2019-04-04,67.49,67.57,66.47,66.98,489550,1
2019-04-05,67.35,67.86,67.06,67.42,454260,1
2019-04-08,67.71,68.88,67.49,68.88,657320,1
2019-04-09,69.17,69.9,67.71,68.3,973210,1
2019-04-10,68.3,68.3,67.2,67.35,328400,1
2019-04-11,67.57,68.3,67.13,68.08,233360,1
2019-04-12,68.0,68.15,66.98,67.93,299590,1
2019-04-16,65.53,66.91,63.93,66.26,913790,1
2019-04-17,66.26,66.91,65.31,65.38,761350,1
2019-04-18,65.46,65.89,64.14,64.8,609680,1
2019-04-19,64.8,65.82,64.8,64.8,258960,1
2019-04-22,65.31,65.53,64.51,65.53,211620,1
2019-04-23,65.31,65.53,64.73,64.8,494910,1
2019-04-24,65.31,65.67,65.31,65.31,629420,1
2019-04-25,65.16,65.67,65.09,65.67,680080,1
2019-04-26,65.67,66.98,65.46,66.98,1070350,1
2019-05-02,66.98,67.2,66.18,66.55,452510,1
2019-05-03,66.84,66.84,65.82,65.82,621150,1
2019-05-06,65.53,65.53,64.51,64.8,522550,1
2019-05-07,65.38,65.38,63.85,64.0,576290,1
2019-05-08,63.34,63.56,62.18,62.32,894240,1
2019-05-09,61.89,62.32,60.87,61.52,983320,1
2019-05-10,62.32,62.62,61.01,61.16,980260,1
2019-05-13,61.01,62.03,61.01,61.89,691670,1
2019-05-14,61.16,62.62,61.16,61.89,1322520,1
2019-05-15,62.03,62.98,62.03,62.62,1134300,1
2019-05-16,62.62,63.42,62.4,63.34,953330,1
2019-05-17,63.34,63.34,62.83,63.13,791790,1
2019-05-20,62.98,63.2,62.47,63.2,638340,1
2019-05-21,64.0,64.14,63.13,63.13,1056700,1
2019-05-22,62.76,64.0,62.76,62.98,702510,1
2019-05-23,63.05,63.05,62.69,62.98,377180,1
2019-05-24,63.13,63.13,61.52,61.52,854870,1
2019-05-27,61.52,61.82,61.45,61.45,487560,1
2019-05-28,61.45,61.6,60.8,60.8,1436600,1
2019-05-29,61.16,61.31,60.72,60.87,921510,1
2019-05-30,60.87,61.01,60.07,60.14,930290,1
2019-05-31,60.58,60.58,58.98,59.7,720930,1
2019-06-03,59.7,59.7,57.96,58.68,527220,1
2019-06-04,58.61,58.98,57.45,58.68,557890,1
2019-06-05,59.12,59.34,58.47,58.68,452630,1
2019-06-06,58.61,58.83,57.45,58.47,582690,1
2019-06-07,58.61,60.43,58.17,59.85,572380,1
2019-06-10,60.43,60.43,59.27,59.7,596360,1
2019-06-11,59.7,59.7,59.19,59.63,375370,1
2019-06-12,59.34,59.34,57.88,58.25,893930,1
2019-06-13,57.88,58.25,55.77,58.25,2022580,1
2019-06-14,57.37,58.17,57.23,58.17,482820,1
2019-06-17,58.17,58.17,56.5,56.79,458320,1
2019-06-18,56.65,56.79,55.55,56.79,1640620,1
2019-06-19,56.79,57.01,56.65,56.86,729570,1
2019-06-20,57.08,57.45,56.79,57.08,1561250,1
2019-06-21,57.16,57.74,57.16,57.16,3742200,1
2019-06-24,57.23,58.54,57.23,57.88,1452270,1
2019-06-25,58.1,58.32,57.88,57.88,866490,1
2019-06-26,57.74,57.96,57.3,57.52,1174210,1
2019-06-27,57.52,57.52,56.43,56.43,815110,1
2019-06-28,55.77,57.88,55.7,57.74,928700,1
2019-07-01,57.88,58.98,57.74,58.98,1090570,1
2019-07-02,58.98,59.12,58.25,59.05,1087630,1
2019-07-03,58.68,59.7,58.32,59.7,1517660,1
2019-07-04,59.7,61.89,59.63,61.89,2075630,1
2019-07-05,61.31,62.62,60.8,62.62,1234430,1
2019-07-08,61.89,62.03,60.43,60.43,666020,1
2019-07-09,60.43,61.01,60.07,60.5,579540,1
2019-07-10,60.5,61.01,60.5,60.72,321230,1
2019-07-11,60.94,61.09,60.5,60.5,392510,1
2019-07-12,60.5,60.94,59.99,60.5,626820,1
2019-07-15,60.43,60.43,59.19,59.7,713050,1
2019-07-16,59.7,61.16,59.7,61.09,833350,1
2019-07-17,61.09,62.25,61.09,61.16,816530,1
2019-07-18,60.43,61.16,60.43,61.16,513470,1
2019-07-19,61.16,62.11,60.72,61.52,1028110,1
2019-07-22,61.52,61.6,61.01,61.6,471720,1
2019-07-23,61.6,62.62,61.38,62.47,826210,1
2019-07-24,62.62,63.13,62.03,62.47,542990,1
2019-07-25,62.47,64.73,62.25,63.71,1379690,1
2019-07-26,63.71,64.0,63.05,63.71,473900,1
2019-07-29,63.71,64.07,63.2,63.93,423030,1
2019-07-30,65.09,65.09,61.16,61.16,987720,1
2019-07-31,61.89,64.95,61.89,64.22,991720,1
2019-08-01,64.8,66.11,64.07,65.89,913610,1
2019-08-02,64.51,65.67,64.14,65.67,627380,1
2019-08-05,64.8,65.53,62.03,62.03,902620,1
2019-08-06,61.52,61.67,60.36,60.8,960830,1
2019-08-07,61.89,62.11,60.65,61.16,724520,1
2019-08-08,61.9,63.0,60.94,62.26,556040,1
2019-08-09,62.63,62.63,61.6,61.9,352540,1
2019-08-12,61.45,62.12,61.38,62.04,229140,1
